GEOID,NAME,NAME_clean,median_age_2024,median_household_income_final_2024_dollars,income_source,median_household_income_2024,median_household_income_2019_in_2024_dollars,B14007_017E_2024,B14007_018E_2024,GISJOIN,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOIDFQ,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,NAME_from_shape,NAME_clean_shape
484530352002,Block Group 2; Census Tract 352; Travis County; Texas,"Block Group 2, Census Tract 352, Travis County, Texas",49.8,106563.0,ACS 2024,106563.0,,5.0,0.0,G48045300352002,48,453,035200,2,1500000US484530352002,Block Group 2,G5030,S,16657082.0,5081567.0,+30.3937791,-098.0291147,22872.3437426,21738652.4086,"Block Group 2, Census Tract 352, Travis County, Texas","Block Group 2, Census Tract 352, Travis County, Texas"
484530353002,Block Group 2; Census Tract 353; Travis County; Texas,"Block Group 2, Census Tract 353, Travis County, Texas",65.1,116917.0,ACS 2024,116917.0,,9.0,22.0,G48045300353002,48,453,035300,2,1500000US484530353002,Block Group 2,G5030,S,32192170.0,5442418.0,+30.4355526,-098.0959102,43052.6422666,37634586.5335,"Block Group 2, Census Tract 353, Travis County, Texas","Block Group 2, Census Tract 353, Travis County, Texas"
484530354002,Block Group 2; Census Tract 354; Travis County; Texas,"Block Group 2, Census Tract 354, Travis County, Texas",57.1,226083.0,ACS 2024,226083.0,,31.0,0.0,G48045300354002,48,453,035400,2,1500000US484530354002,Block Group 2,G5030,S,7524496.0,0.0,+30.3518902,-098.0442017,13980.7472141,7524497.00534,"Block Group 2, Census Tract 354, Travis County, Texas","Block Group 2, Census Tract 354, Travis County, Texas"
484530355002,Block Group 2; Census Tract 355; Travis County; Texas,"Block Group 2, Census Tract 355, Travis County, Texas",43.3,203125.0,ACS 2024,203125.0,,12.0,32.0,G48045300355002,48,453,035500,2,1500000US484530355002,Block Group 2,G5030,S,1425911.0,0.0,+30.4749754,-097.8517555,5194.44773402,1425907.83642,"Block Group 2, Census Tract 355, Travis County, Texas","Block Group 2, Census Tract 355, Travis County, Texas"
484530356002,Block Group 2; Census Tract 356; Travis County; Texas,"Block Group 2, Census Tract 356, Travis County, Texas",48.9,127500.0,ACS 2024,127500.0,,55.0,16.0,G48045300356002,48,453,035600,2,1500000US484530356002,Block Group 2,G5030,S,36208895.0,954822.0,+30.4624119,-097.8909559,33135.1899197,37163715.0899,"Block Group 2, Census Tract 356, Travis County, Texas","Block Group 2, Census Tract 356, Travis County, Texas"
484530357002,Block Group 2; Census Tract 357; Travis County; Texas,"Block Group 2, Census Tract 357, Travis County, Texas",36.8,177173.0,ACS 2024,177173.0,,28.0,0.0,G48045300357002,48,453,035700,2,1500000US484530357002,Block Group 2,G5030,S,735434.0,0.0,+30.4647918,-097.8420940,5925.5023662,735436.753242,"Block Group 2, Census Tract 357, Travis County, Texas","Block Group 2, Census Tract 357, Travis County, Texas"
484530358002,Block Group 2; Census Tract 358; Travis County; Texas,"Block Group 2, Census Tract 358, Travis County, Texas",55.2,250001.0,ACS 2024,250001.0,,12.0,10.0,G48045300358002,48,453,035800,2,1500000US484530358002,Block Group 2,G5030,S,9306599.0,6781838.0,+30.3987547,-097.8798341,20325.138736,16088440.7712,"Block Group 2, Census Tract 358, Travis County, Texas","Block Group 2, Census Tract 358, Travis County, Texas"
484530359002,Block Group 2; Census Tract 359; Travis County; Texas,"Block Group 2, Census Tract 359, Travis County, Texas",53.3,92232.0,ACS 2024,92232.0,,21.0,0.0,G48045300359002,48,453,035900,2,1500000US484530359002,Block Group 2,G5030,S,44250411.0,9010.0,+30.6074583,-097.9937039,43015.4093367,44259429.5086,"Block Group 2, Census Tract 359, Travis County, Texas","Block Group 2, Census Tract 359, Travis County, Texas"
484530360002,Block Group 2; Census Tract 360; Travis County; Texas,"Block Group 2, Census Tract 360, Travis County, Texas",45.6,250001.0,ACS 2024,250001.0,,19.0,78.0,G48045300360002,48,453,036000,2,1500000US484530360002,Block Group 2,G5030,S,4457451.0,0.0,+30.5463922,-097.8940714,13541.7277304,4457450.75678,"Block Group 2, Census Tract 360, Travis County, Texas","Block Group 2, Census Tract 360, Travis County, Texas"
484530364002,Block Group 2; Census Tract 364; Travis County; Texas,"Block Group 2, Census Tract 364, Travis County, Texas",55.2,195797.0,ACS 2024,195797.0,,11.0,0.0,G48045300364002,48,453,036400,2,1500000US484530364002,Block Group 2,G5030,S,52408560.0,7723005.0,+30.4891610,-098.0562705,45903.6738063,60131560.5004,"Block Group 2, Census Tract 364, Travis County, Texas","Block Group 2, Census Tract 364, Travis County, Texas"
484530365002,Block Group 2; Census Tract 365; Travis County; Texas,"Block Group 2, Census Tract 365, Travis County, Texas",33.9,218274.0,ACS 2024,218274.0,,0.0,14.0,G48045300365002,48,453,036500,2,1500000US484530365002,Block Group 2,G5030,S,73038952.0,1065782.0,+30.3680403,-098.1172101,36708.1089501,74104749.9905,"Block Group 2, Census Tract 365, Travis County, Texas","Block Group 2, Census Tract 365, Travis County, Texas"
484530366002,Block Group 2; Census Tract 366; Travis County; Texas,"Block Group 2, Census Tract 366, Travis County, Texas",37.9,166348.0,ACS 2024,166348.0,,76.0,0.0,G48045300366002,48,453,036600,2,1500000US484530366002,Block Group 2,G5030,S,29921404.0,7.0,+30.2864290,-097.9710570,30318.4013571,29921417.6368,"Block Group 2, Census Tract 366, Travis County, Texas","Block Group 2, Census Tract 366, Travis County, Texas"
484530367002,Block Group 2; Census Tract 367; Travis County; Texas,"Block Group 2, Census Tract 367, Travis County, Texas",40.1,250001.0,ACS 2024,250001.0,,6.0,25.0,G48045300367002,48,453,036700,2,1500000US484530367002,Block Group 2,G5030,S,1654446.0,0.0,+30.1916249,-097.9147710,5793.94621394,1654445.68858,"Block Group 2, Census Tract 367, Travis County, Texas","Block Group 2, Census Tract 367, Travis County, Texas"
484530368002,Block Group 2; Census Tract 368; Travis County; Texas,"Block Group 2, Census Tract 368, Travis County, Texas",39.2,227639.0,ACS 2024,227639.0,,98.0,11.0,G48045300368002,48,453,036800,2,1500000US484530368002,Block Group 2,G5030,S,4927548.0,0.0,+30.1851523,-097.8767129,14170.0186367,4927549.27401,"Block Group 2, Census Tract 368, Travis County, Texas","Block Group 2, Census Tract 368, Travis County, Texas"
484530369002,Block Group 2; Census Tract 369; Travis County; Texas,"Block Group 2, Census Tract 369, Travis County, Texas",57.0,148000.0,ACS 2024,148000.0,,63.0,13.0,G48045300369002,48,453,036900,2,1500000US484530369002,Block Group 2,G5030,S,1979493.0,0.0,+30.3444135,-097.9919691,8067.255668,1979496.48958,"Block Group 2, Census Tract 369, Travis County, Texas","Block Group 2, Census Tract 369, Travis County, Texas"
484530370002,Block Group 2; Census Tract 370; Travis County; Texas,"Block Group 2, Census Tract 370, Travis County, Texas",40.5,118696.0,ACS 2024,118696.0,,8.0,0.0,G48045300370002,48,453,037000,2,1500000US484530370002,Block Group 2,G5030,S,4149760.0,0.0,+30.3164043,-097.9624568,9219.64925196,4149759.45082,"Block Group 2, Census Tract 370, Travis County, Texas","Block Group 2, Census Tract 370, Travis County, Texas"
484530371002,Block Group 2; Census Tract 371; Travis County; Texas,"Block Group 2, Census Tract 371, Travis County, Texas",42.5,210000.0,ACS 2024,210000.0,,65.0,0.0,G48045300371002,48,453,037100,2,1500000US484530371002,Block Group 2,G5030,S,1323614.0,0.0,+30.1562388,-097.8574138,5477.71485284,1323614.7053,"Block Group 2, Census Tract 371, Travis County, Texas","Block Group 2, Census Tract 371, Travis County, Texas"
484530372002,Block Group 2; Census Tract 372; Travis County; Texas,"Block Group 2, Census Tract 372, Travis County, Texas",36.3,119613.0,ACS 2024,119613.0,,124.0,0.0,G48045300372002,48,453,037200,2,1500000US484530372002,Block Group 2,G5030,S,1003036.0,0.0,+30.1576563,-097.8393753,4815.05343945,1003036.24757,"Block Group 2, Census Tract 372, Travis County, Texas","Block Group 2, Census Tract 372, Travis County, Texas"
484530373002,Block Group 2; Census Tract 373; Travis County; Texas,"Block Group 2, Census Tract 373, Travis County, Texas",52.8,98286.0,ACS 2024,98286.0,,52.0,0.0,G48045300373002,48,453,037300,2,1500000US484530373002,Block Group 2,G5030,S,4101351.0,0.0,+30.4447910,-097.9896934,9330.28153796,4101353.63113,"Block Group 2, Census Tract 373, Travis County, Texas","Block Group 2, Census Tract 373, Travis County, Texas"
484530374002,Block Group 2; Census Tract 374; Travis County; Texas,"Block Group 2, Census Tract 374, Travis County, Texas",55.8,98250.0,ACS 2024,98250.0,,60.0,1.0,G48045300374002,48,453,037400,2,1500000US484530374002,Block Group 2,G5030,S,6149571.0,1086399.0,+30.4248071,-098.0056038,12228.957213,7235964.75193,"Block Group 2, Census Tract 374, Travis County, Texas","Block Group 2, Census Tract 374, Travis County, Texas"
484530376002,Block Group 2; Census Tract 376; Travis County; Texas,"Block Group 2, Census Tract 376, Travis County, Texas",56.7,120313.0,ACS 2024,120313.0,,14.0,0.0,G48045300376002,48,453,037600,2,1500000US484530376002,Block Group 2,G5030,S,9161400.0,1204655.0,+30.4719551,-097.9314518,15728.2786063,10366055.3567,"Block Group 2, Census Tract 376, Travis County, Texas","Block Group 2, Census Tract 376, Travis County, Texas"
484530004012,Block Group 2; Census Tract 4.01; Travis County; Texas,"Block Group 2, Census Tract 4.01, Travis County, Texas",26.7,96687.0,ACS 2024,96687.0,41191.33612222626,183.0,635.0,G48045300004012,48,453,000401,2,1500000US484530004012,Block Group 2,G5030,S,433129.0,0.0,+30.2933071,-097.7248275,2740.34166002,433128.331896,"Block Group 2, Census Tract 4.01, Travis County, Texas","Block Group 2, Census Tract 4.01, Travis County, Texas"
484530004022,Block Group 2; Census Tract 4.02; Travis County; Texas,"Block Group 2, Census Tract 4.02, Travis County, Texas",41.0,68608.0,ACS 2024,68608.0,47710.34267006184,26.0,0.0,G48045300004022,48,453,000402,2,1500000US484530004022,Block Group 2,G5030,S,428166.0,0.0,+30.2836184,-097.7100419,2821.49962318,428166.225789,"Block Group 2, Census Tract 4.02, Travis County, Texas","Block Group 2, Census Tract 4.02, Travis County, Texas"
484530400002,Block Group 2; Census Tract 400; Travis County; Texas,"Block Group 2, Census Tract 400, Travis County, Texas",47.3,,,,,43.0,21.0,G48045300400002,48,453,040000,2,1500000US484530400002,Block Group 2,G5030,S,751766.0,0.0,+30.3422016,-097.7117664,3580.87080436,751764.55815,"Block Group 2, Census Tract 400, Travis County, Texas","Block Group 2, Census Tract 400, Travis County, Texas"
484530401002,Block Group 2; Census Tract 401; Travis County; Texas,"Block Group 2, Census Tract 401, Travis County, Texas",47.2,64352.0,ACS 2024,64352.0,,160.0,15.0,G48045300401002,48,453,040100,2,1500000US484530401002,Block Group 2,G5030,S,270414.0,0.0,+30.3564425,-097.7045101,2234.93238386,270412.892109,"Block Group 2, Census Tract 401, Travis County, Texas","Block Group 2, Census Tract 401, Travis County, Texas"
484530402002,Block Group 2; Census Tract 402; Travis County; Texas,"Block Group 2, Census Tract 402, Travis County, Texas",37.9,47946.0,ACS 2024,47946.0,,70.0,0.0,G48045300402002,48,453,040200,2,1500000US484530402002,Block Group 2,G5030,S,655020.0,0.0,+30.3266444,-097.6807050,3612.06803406,655018.667893,"Block Group 2, Census Tract 402, Travis County, Texas","Block Group 2, Census Tract 402, Travis County, Texas"
484530403002,Block Group 2; Census Tract 403; Travis County; Texas,"Block Group 2, Census Tract 403, Travis County, Texas",42.6,88118.0,ACS 2024,88118.0,,0.0,9.0,G48045300403002,48,453,040300,2,1500000US484530403002,Block Group 2,G5030,S,927379.0,0.0,+30.3513395,-097.6788215,6105.47730437,927378.900074,"Block Group 2, Census Tract 403, Travis County, Texas","Block Group 2, Census Tract 403, Travis County, Texas"
484530404002,Block Group 2; Census Tract 404; Travis County; Texas,"Block Group 2, Census Tract 404, Travis County, Texas",48.2,77206.0,ACS 2024,77206.0,,0.0,109.0,G48045300404002,48,453,040400,2,1500000US484530404002,Block Group 2,G5030,S,1005861.0,0.0,+30.3613960,-097.7367680,4327.30847209,1005862.21676,"Block Group 2, Census Tract 404, Travis County, Texas","Block Group 2, Census Tract 404, Travis County, Texas"
484530405002,Block Group 2; Census Tract 405; Travis County; Texas,"Block Group 2, Census Tract 405, Travis County, Texas",30.8,52240.0,ACS 2024,52240.0,,57.0,7.0,G48045300405002,48,453,040500,2,1500000US484530405002,Block Group 2,G5030,S,939092.0,0.0,+30.3554686,-097.7182668,4617.99880569,939091.878264,"Block Group 2, Census Tract 405, Travis County, Texas","Block Group 2, Census Tract 405, Travis County, Texas"
484530406002,Block Group 2; Census Tract 406; Travis County; Texas,"Block Group 2, Census Tract 406, Travis County, Texas",34.8,142813.0,ACS 2024,142813.0,,0.0,15.0,G48045300406002,48,453,040600,2,1500000US484530406002,Block Group 2,G5030,S,285809.0,0.0,+30.3640659,-097.7057046,2284.00237454,285810.406279,"Block Group 2, Census Tract 406, Travis County, Texas","Block Group 2, Census Tract 406, Travis County, Texas"
484530407002,Block Group 2; Census Tract 407; Travis County; Texas,"Block Group 2, Census Tract 407, Travis County, Texas",19.4,13633.0,ACS 2024,13633.0,,0.0,0.0,G48045300407002,48,453,040700,2,1500000US484530407002,Block Group 2,G5030,S,373490.0,0.0,+30.3727881,-097.7199207,2932.87640046,373489.645841,"Block Group 2, Census Tract 407, Travis County, Texas","Block Group 2, Census Tract 407, Travis County, Texas"
484530408002,Block Group 2; Census Tract 408; Travis County; Texas,"Block Group 2, Census Tract 408, Travis County, Texas",38.2,132500.0,ACS 2024,132500.0,,30.0,22.0,G48045300408002,48,453,040800,2,1500000US484530408002,Block Group 2,G5030,S,552030.0,0.0,+30.3784877,-097.7024942,3838.86011859,552028.484845,"Block Group 2, Census Tract 408, Travis County, Texas","Block Group 2, Census Tract 408, Travis County, Texas"
484530409002,Block Group 2; Census Tract 409; Travis County; Texas,"Block Group 2, Census Tract 409, Travis County, Texas",35.9,116169.0,ACS 2024,116169.0,,20.0,0.0,G48045300409002,48,453,040900,2,1500000US484530409002,Block Group 2,G5030,S,564679.0,0.0,+30.3760876,-097.6964877,4377.98166923,564679.02403,"Block Group 2, Census Tract 409, Travis County, Texas","Block Group 2, Census Tract 409, Travis County, Texas"
484530410002,Block Group 2; Census Tract 410; Travis County; Texas,"Block Group 2, Census Tract 410, Travis County, Texas",35.9,58148.0,ACS 2024,58148.0,,0.0,0.0,G48045300410002,48,453,041000,2,1500000US484530410002,Block Group 2,G5030,S,868892.0,0.0,+30.3644157,-097.6894706,6056.946289,868891.025686,"Block Group 2, Census Tract 410, Travis County, Texas","Block Group 2, Census Tract 410, Travis County, Texas"
484530411002,Block Group 2; Census Tract 411; Travis County; Texas,"Block Group 2, Census Tract 411, Travis County, Texas",34.6,85625.0,ACS 2024,85625.0,,17.0,19.0,G48045300411002,48,453,041100,2,1500000US484530411002,Block Group 2,G5030,S,881385.0,0.0,+30.3875316,-097.6785511,4589.85352655,881381.747359,"Block Group 2, Census Tract 411, Travis County, Texas","Block Group 2, Census Tract 411, Travis County, Texas"
484530412002,Block Group 2; Census Tract 412; Travis County; Texas,"Block Group 2, Census Tract 412, Travis County, Texas",33.2,103819.0,ACS 2024,103819.0,,79.0,14.0,G48045300412002,48,453,041200,2,1500000US484530412002,Block Group 2,G5030,S,832879.0,0.0,+30.4085614,-097.6869949,4662.56479287,832878.663402,"Block Group 2, Census Tract 412, Travis County, Texas","Block Group 2, Census Tract 412, Travis County, Texas"
484530413002,Block Group 2; Census Tract 413; Travis County; Texas,"Block Group 2, Census Tract 413, Travis County, Texas",45.1,105417.0,ACS 2024,105417.0,,8.0,19.0,G48045300413002,48,453,041300,2,1500000US484530413002,Block Group 2,G5030,S,546308.0,0.0,+30.4271204,-097.7270003,3242.74276461,546306.828633,"Block Group 2, Census Tract 413, Travis County, Texas","Block Group 2, Census Tract 413, Travis County, Texas"
484530414002,Block Group 2; Census Tract 414; Travis County; Texas,"Block Group 2, Census Tract 414, Travis County, Texas",48.1,95813.0,ACS 2024,95813.0,,37.0,12.0,G48045300414002,48,453,041400,2,1500000US484530414002,Block Group 2,G5030,S,716282.0,0.0,+30.4196744,-097.7127716,4100.95485686,716281.018071,"Block Group 2, Census Tract 414, Travis County, Texas","Block Group 2, Census Tract 414, Travis County, Texas"
484530415002,Block Group 2; Census Tract 415; Travis County; Texas,"Block Group 2, Census Tract 415, Travis County, Texas",42.2,87096.0,ACS 2024,87096.0,,9.0,0.0,G48045300415002,48,453,041500,2,1500000US484530415002,Block Group 2,G5030,S,802322.0,0.0,+30.3832595,-097.6693418,3769.55084077,802321.731199,"Block Group 2, Census Tract 415, Travis County, Texas","Block Group 2, Census Tract 415, Travis County, Texas"
484530416002,Block Group 2; Census Tract 416; Travis County; Texas,"Block Group 2, Census Tract 416, Travis County, Texas",55.4,90625.0,ACS 2024,90625.0,,30.0,0.0,G48045300416002,48,453,041600,2,1500000US484530416002,Block Group 2,G5030,S,1426898.0,0.0,+30.3696159,-097.6737757,4984.24536142,1426899.25534,"Block Group 2, Census Tract 416, Travis County, Texas","Block Group 2, Census Tract 416, Travis County, Texas"
484530417002,Block Group 2; Census Tract 417; Travis County; Texas,"Block Group 2, Census Tract 417, Travis County, Texas",42.7,136500.0,ACS 2024,136500.0,,25.0,10.0,G48045300417002,48,453,041700,2,1500000US484530417002,Block Group 2,G5030,S,434595.0,0.0,+30.3897770,-097.6955838,3385.87282379,434593.940725,"Block Group 2, Census Tract 417, Travis County, Texas","Block Group 2, Census Tract 417, Travis County, Texas"
484530418002,Block Group 2; Census Tract 418; Travis County; Texas,"Block Group 2, Census Tract 418, Travis County, Texas",31.8,65145.0,ACS 2024,65145.0,,117.0,12.0,G48045300418002,48,453,041800,2,1500000US484530418002,Block Group 2,G5030,S,406174.0,0.0,+30.3944477,-097.7038707,2712.36621862,406173.739903,"Block Group 2, Census Tract 418, Travis County, Texas","Block Group 2, Census Tract 418, Travis County, Texas"
